canonical_smiles,molregno,standard_value,compound_key,assay_id,standard_type,standard_units,doc_id,pchembl_value,doi,scaffold
Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3C)CC2)c([C@@H](NC(=O)CCN(C)C)C(C)C)c1,404846,6800.0,10c,450508,IC50,nM,37120,5.17,10.1021/jm070806a,Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3[*:2])CC2)c(C(C(C)C)[*:1])c1
Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3F)CC2)c([C@@H](NC(=O)CCN(C)C)C(C)C)c1,404845,6400.0,10b,450508,IC50,nM,37120,5.19,10.1021/jm070806a,Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3[*:2])CC2)c(C(C(C)C)[*:1])c1
CNCC(=O)N[C@H](c1cc(C)ccc1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2F)CC1)C(C)C,404843,6900.0,10a,450508,IC50,nM,37120,5.16,10.1021/jm070806a,Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3[*:2])CC2)c(C(C(C)C)[*:1])c1
CNCCN[C@H](c1cc(C)ccc1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2F)CC1)C(C)C,404842,9000.0,9,450508,IC50,nM,37120,5.05,10.1021/jm070806a,Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3[*:2])CC2)c(C(C(C)C)[*:1])c1
NCC1CCC(CNc2nc(NCc3ccccc3Cl)ncc2[N+](=O)[O-])CC1,411244,700.0,3,453158,IC50,nM,37309,6.16,10.1016/j.bmcl.2006.09.056,O=[N+]([O-])c1cnc(NCc2ccccc2[*:1])nc1NC[*:2]
O=[N+]([O-])c1cnc(NCc2ccccc2Cl)nc1NCC1CCNCC1,411340,28000.0,61,453158,IC50,nM,37309,4.55,10.1016/j.bmcl.2006.09.056,O=[N+]([O-])c1cnc(NCc2ccccc2[*:1])nc1NC[*:2]
CN(C)CC1CCC(CNc2nc(NCc3ccccc3Cl)ncc2[N+](=O)[O-])CC1,411336,1700.0,57,453158,IC50,nM,37309,5.77,10.1016/j.bmcl.2006.09.056,O=[N+]([O-])c1cnc(NCc2ccccc2[*:1])nc1NC[*:2]
CSc1ccccc1CNc1ncc([N+](=O)[O-])c(NCC2CCC(CN)CC2)n1,411266,6900.0,23,453158,IC50,nM,37309,5.16,10.1016/j.bmcl.2006.09.056,O=[N+]([O-])c1cnc(NCc2ccccc2[*:1])nc1NC[*:2]
NCC1CCC(CNc2nc(NCc3ccccc3Cl)ncc2[N+](=O)[O-])CC1,411244,1400.0,3,453162,IC50,nM,37309,5.85,10.1016/j.bmcl.2006.09.056,O=[N+]([O-])c1cnc(NCc2ccccc2Cl)nc1NCC1CCC(CN[*:1])CC1
CN(C)CC1CCC(CNc2nc(NCc3ccccc3Cl)ncc2[N+](=O)[O-])CC1,411336,13000.0,57,453162,IC50,nM,37309,4.89,10.1016/j.bmcl.2006.09.056,O=[N+]([O-])c1cnc(NCc2ccccc2Cl)nc1NCC1CCC(CN[*:1])CC1
O=C([C@H](O)c1ccccc1Cl)N1CCN(c2ccc3[nH]ncc3c2)CC1,410036,8000.0,SR-887,455108,IC50,nM,37509,5.1,10.1016/j.bmcl.2006.12.043,O=C([CH][*:1])N1CCN(c2ccc3[nH]ncc3c2)CC1
NC(C(=O)N1CCN(c2ccc3[nH]ncc3c2)CC1)c1ccc(Br)cc1,410060,410.0,SR-1362,455108,IC50,nM,37509,6.39,10.1016/j.bmcl.2006.12.043,O=C([CH][*:1])N1CCN(c2ccc3[nH]ncc3c2)CC1
C[C@@H](N)C(=O)N1CCN(c2ccc3[nH]ncc3c2)CC1,410059,10000.0,SR-1360,455108,IC50,nM,37509,5.0,10.1016/j.bmcl.2006.12.043,O=C([CH][*:1])N1CCN(c2ccc3[nH]ncc3c2)CC1
N[C@H](Cc1ccccc1)C(=O)N1CCN(c2ccc3[nH]ncc3c2)CC1,410058,7000.0,SR-1357,455108,IC50,nM,37509,5.16,10.1016/j.bmcl.2006.12.043,O=C([CH][*:1])N1CCN(c2ccc3[nH]ncc3c2)CC1
NC(C(=O)N1CCN(c2ccc3[nH]ncc3c2)CC1)c1cccc(Cl)c1,410057,250.0,SR-1353,455108,IC50,nM,37509,6.6,10.1016/j.bmcl.2006.12.043,O=C([CH][*:1])N1CCN(c2ccc3[nH]ncc3c2)CC1
NC(C(=O)N1CCN(c2ccc3[nH]ncc3c2)CC1)c1ccc(Cl)cc1,410056,530.0,SR-1351,455108,IC50,nM,37509,6.28,10.1016/j.bmcl.2006.12.043,O=C([CH][*:1])N1CCN(c2ccc3[nH]ncc3c2)CC1
N[C@@H](C(=O)N1CCN(c2ccc3[nH]ncc3c2)CC1)c1ccccc1,410053,470.0,SR-1349,455108,IC50,nM,37509,6.33,10.1016/j.bmcl.2006.12.043,O=C([CH][*:1])N1CCN(c2ccc3[nH]ncc3c2)CC1
O=C(C(O)c1ccc(Br)cc1)N1CCN(c2ccc3[nH]ncc3c2)CC1,410048,4000.0,SR-899,455108,IC50,nM,37509,5.4,10.1016/j.bmcl.2006.12.043,O=C([CH][*:1])N1CCN(c2ccc3[nH]ncc3c2)CC1
O=C([C@H](O)c1ccccc1)N1CCN(c2ccc3[nH]ncc3c2)CC1,410046,10000.0,SR-897,455108,IC50,nM,37509,5.0,10.1016/j.bmcl.2006.12.043,O=C([CH][*:1])N1CCN(c2ccc3[nH]ncc3c2)CC1
CC(C)[C@@H](O)C(=O)N1CCN(c2ccc3[nH]ncc3c2)CC1,410044,10000.0,SR-895,455108,IC50,nM,37509,5.0,10.1016/j.bmcl.2006.12.043,O=C([CH][*:1])N1CCN(c2ccc3[nH]ncc3c2)CC1
O=C(C(O)c1ccc(Cl)cc1)N1CCN(c2ccc3[nH]ncc3c2)CC1,410040,3000.0,SR-890,455108,IC50,nM,37509,5.52,10.1016/j.bmcl.2006.12.043,O=C([CH][*:1])N1CCN(c2ccc3[nH]ncc3c2)CC1
O=C([C@H](O)c1cccc(Cl)c1)N1CCN(c2ccc3[nH]ncc3c2)CC1,410038,3500.0,SR-889,455108,IC50,nM,37509,5.46,10.1016/j.bmcl.2006.12.043,O=C([CH][*:1])N1CCN(c2ccc3[nH]ncc3c2)CC1
CC(C)(CO)N1CCN(C(=O)OC2([C@H]3C[C@@H](O)C[C@@H](C4CC4)N3S(=O)(=O)c3ccc(Cl)cc3)CC2)CC1,413895,19500.0,30,458143,IC50,nM,37863,4.71,10.1016/j.bmcl.2007.09.006,O=C(OC1([C@H]2CC([*:3])CC([*:2])N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCN([*:1])CC1
CC(C)(CO)N1CCN(C(=O)OC2([C@H]3CCC[C@@H](C4CC4)N3S(=O)(=O)c3ccc(Cl)cc3)CC2)CC1,402156,400.0,29,458143,IC50,nM,37863,6.4,10.1016/j.bmcl.2007.09.006,O=C(OC1([C@H]2CC([*:3])CC([*:2])N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCN([*:1])CC1
CC(C)[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(C(C)(C)CO)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,413893,500.0,28,458143,IC50,nM,37863,6.3,10.1016/j.bmcl.2007.09.006,O=C(OC1([C@H]2CC([*:3])CC([*:2])N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCN([*:1])CC1
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(C(C)(C)CO)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,402145,2200.0,27,458143,IC50,nM,37863,5.66,10.1016/j.bmcl.2007.09.006,O=C(OC1([C@H]2CC([*:3])CC([*:2])N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCN([*:1])CC1
C[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(C(C)(C)CO)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,413892,800.0,26,458143,IC50,nM,37863,6.1,10.1016/j.bmcl.2007.09.006,O=C(OC1([C@H]2CC([*:3])CC([*:2])N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCN([*:1])CC1
CC(C)(CO)N1CCN(C(=O)OC2([C@H]3CCC[C@@H](c4cc(F)cc(F)c4)N3S(=O)(=O)c3ccc(Cl)cc3)CC2)CC1,413891,400.0,25,458143,IC50,nM,37863,6.4,10.1016/j.bmcl.2007.09.006,O=C(OC1([C@H]2CC([*:3])CC([*:2])N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCN([*:1])CC1
O=C(OC1([C@H]2CCC[C@@H](c3cc(F)cc(F)c3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCN(CCO)CC1,402090,60.0,"figure 1, 1",458143,IC50,nM,37863,7.22,10.1016/j.bmcl.2007.09.006,O=C(OC1([C@H]2CC([*:3])CC([*:2])N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCN([*:1])CC1
CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(CCO)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,402117,400.0,"figure 1, 3",458143,IC50,nM,37863,6.4,10.1016/j.bmcl.2007.09.006,O=C(OC1([C@H]2CC([*:3])CC([*:2])N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCN([*:1])CC1
O=C(OC1([C@H]2CCC[C@@H](C3CC3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCN(CCO)CC1,402116,400.0,"figure 1, 2",458143,IC50,nM,37863,6.4,10.1016/j.bmcl.2007.09.006,O=C(OC1([C@H]2CC([*:3])CC([*:2])N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCN([*:1])CC1
COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2.[Cl-],9460,900.0,9,459885,IC50,nM,38077,6.05,10.1021/np0704248,COc1ccc2cc3[n+](cc2c1OC)CCc1cc(O[*:2])c(O[*:1])cc1-3
COc1cc2c(cc1O)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2,421120,30600.0,11,459885,IC50,nM,38077,4.51,10.1021/np0704248,COc1ccc2cc3[n+](cc2c1OC)CCc1cc(O[*:2])c(O[*:1])cc1-3
COc1cc2c(cc1O)CC[n+]1cc3c(OC)c(OC)ccc3cc1-2,421119,2100.0,10,459885,IC50,nM,38077,5.68,10.1021/np0704248,COc1ccc2cc3[n+](cc2c1OC)CCc1cc(O[*:2])c(O[*:1])cc1-3
CC[C@@H]1CCC[C@H](C2(CC(N)=O)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,423202,11500.0,"23a, racemic",461436,IC50,nM,38210,4.94,10.1016/j.bmcl.2007.10.092,CC[C@@H]1CCC[C@H](C2(C[*:1])CC2)N1S(=O)(=O)c1ccc(Cl)cc1
CC[C@@H]1CCC[C@H](C2(Cc3nc(CN4CCCC4)no3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,423234,700.0,"31a, racemic",461436,IC50,nM,38210,6.16,10.1016/j.bmcl.2007.10.092,CC[C@@H]1CCC[C@H](C2(C[*:1])CC2)N1S(=O)(=O)c1ccc(Cl)cc1
CC[C@@H]1CCC[C@H](C2(Cc3noc(CN4CCOCC4)n3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,423224,2600.0,"27a, racemic",461436,IC50,nM,38210,5.58,10.1016/j.bmcl.2007.10.092,CC[C@@H]1CCC[C@H](C2(C[*:1])CC2)N1S(=O)(=O)c1ccc(Cl)cc1
CC[C@@H]1CCC[C@H](C2(Cc3noc(C)n3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,423206,16900.0,"22a, racemic",461436,IC50,nM,38210,4.77,10.1016/j.bmcl.2007.10.092,CC[C@@H]1CCC[C@H](C2(C[*:1])CC2)N1S(=O)(=O)c1ccc(Cl)cc1
CC[C@@H]1CCC[C@H](C2(CC(=O)N3CC4CCC(C3)N4C)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,423193,4700.0,"18a, racemic",461436,IC50,nM,38210,5.33,10.1016/j.bmcl.2007.10.092,CC[C@@H]1CCC[C@H](C2(C[*:1])CC2)N1S(=O)(=O)c1ccc(Cl)cc1
CC[C@@H]1CCC[C@H](C2(CC(=O)N3CCNCC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,423192,300.0,"17a, racemic",461436,IC50,nM,38210,6.52,10.1016/j.bmcl.2007.10.092,CC[C@@H]1CCC[C@H](C2(C[*:1])CC2)N1S(=O)(=O)c1ccc(Cl)cc1
CC[C@@H]1CCC[C@H](C2(CC(=O)N3CCC4(CCN4)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,423190,5600.0,"16a, racemic",461436,IC50,nM,38210,5.25,10.1016/j.bmcl.2007.10.092,CC[C@@H]1CCC[C@H](C2(C[*:1])CC2)N1S(=O)(=O)c1ccc(Cl)cc1
CC[C@@H]1CCC[C@H](C2(CC(=O)N3CCN4CCCC[C@H]4C3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,423186,4200.0,"15a, racemic",461436,IC50,nM,38210,5.38,10.1016/j.bmcl.2007.10.092,CC[C@@H]1CCC[C@H](C2(C[*:1])CC2)N1S(=O)(=O)c1ccc(Cl)cc1
CCCC1(O)CCN(C(=O)CC2([C@H]3CCC[C@@H](CC)N3S(=O)(=O)c3ccc(Cl)cc3)CC2)CC1,423183,5000.0,"14a, racemic",461436,IC50,nM,38210,5.3,10.1016/j.bmcl.2007.10.092,CC[C@@H]1CCC[C@H](C2(C[*:1])CC2)N1S(=O)(=O)c1ccc(Cl)cc1
CC[C@@H]1CCC[C@H](C2(CC(=O)N3CCC[C@H]3CO)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,423180,9000.0,"13a, racemic",461436,IC50,nM,38210,5.05,10.1016/j.bmcl.2007.10.092,CC[C@@H]1CCC[C@H](C2(C[*:1])CC2)N1S(=O)(=O)c1ccc(Cl)cc1
CC[C@@H]1CCC[C@H](C2(CC(=O)N3CC[C@@H](O)C3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,423170,11900.0,"10a, racemic",461436,IC50,nM,38210,4.92,10.1016/j.bmcl.2007.10.092,CC[C@@H]1CCC[C@H](C2(C[*:1])CC2)N1S(=O)(=O)c1ccc(Cl)cc1
CC[C@@H]1CCC[C@H](C2(CC(=O)N3CCCCC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,423165,2600.0,"9a, racemic",461436,IC50,nM,38210,5.58,10.1016/j.bmcl.2007.10.092,CC[C@@H]1CCC[C@H](C2(C[*:1])CC2)N1S(=O)(=O)c1ccc(Cl)cc1
CC(C)(C)OC(=O)N[C@H](Cc1ccccc1C(F)(F)F)C(=O)NCc1nc2cccnc2n1Cc1ccccc1,423685,980.0,4,462442,IC50,nM,38315,6.01,10.1016/j.bmcl.2008.01.047,CC(C)(C)OC(=O)N[C@H](Cc1c([*:2])c([*:3])cc([*:4])c1[*:5])C(=O)NCc1nc2cccnc2n1[*:1]
CC(C)(C)OC(=O)N[C@H](Cc1c(F)cccc1C(F)(F)F)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,423741,3400.0,48,462442,IC50,nM,38315,5.47,10.1016/j.bmcl.2008.01.047,CC(C)(C)OC(=O)N[C@H](Cc1c([*:2])c([*:3])cc([*:4])c1[*:5])C(=O)NCc1nc2cccnc2n1[*:1]
CC(C)(C)OC(=O)N[C@H](Cc1cccc(F)c1C(F)(F)F)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,423739,810.0,46,462442,IC50,nM,38315,6.09,10.1016/j.bmcl.2008.01.047,CC(C)(C)OC(=O)N[C@H](Cc1c([*:2])c([*:3])cc([*:4])c1[*:5])C(=O)NCc1nc2cccnc2n1[*:1]
CC(C)(C)OC(=O)N[C@H](Cc1cc(F)ccc1Cl)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,423738,2000.0,45,462442,IC50,nM,38315,5.7,10.1016/j.bmcl.2008.01.047,CC(C)(C)OC(=O)N[C@H](Cc1c([*:2])c([*:3])cc([*:4])c1[*:5])C(=O)NCc1nc2cccnc2n1[*:1]
CC(C)(C)OC(=O)N[C@H](Cc1c(F)cccc1Cl)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,423737,5300.0,44,462442,IC50,nM,38315,5.28,10.1016/j.bmcl.2008.01.047,CC(C)(C)OC(=O)N[C@H](Cc1c([*:2])c([*:3])cc([*:4])c1[*:5])C(=O)NCc1nc2cccnc2n1[*:1]
CC(C)(C)OC(=O)N[C@H](Cc1c(F)cccc1F)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,423735,6100.0,42,462442,IC50,nM,38315,5.21,10.1016/j.bmcl.2008.01.047,CC(C)(C)OC(=O)N[C@H](Cc1c([*:2])c([*:3])cc([*:4])c1[*:5])C(=O)NCc1nc2cccnc2n1[*:1]
CC(C)(C)OC(=O)N[C@H](Cc1cccc(F)c1F)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,423734,4600.0,41,462442,IC50,nM,38315,5.34,10.1016/j.bmcl.2008.01.047,CC(C)(C)OC(=O)N[C@H](Cc1c([*:2])c([*:3])cc([*:4])c1[*:5])C(=O)NCc1nc2cccnc2n1[*:1]
CC(C)(C)OC(=O)N[C@H](Cc1cccc(Cl)c1)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,423731,2400.0,38,462442,IC50,nM,38315,5.62,10.1016/j.bmcl.2008.01.047,CC(C)(C)OC(=O)N[C@H](Cc1c([*:2])c([*:3])cc([*:4])c1[*:5])C(=O)NCc1nc2cccnc2n1[*:1]
CC(C)(C)OC(=O)N[C@H](Cc1ccccc1OC(F)(F)F)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,423730,1300.0,37,462442,IC50,nM,38315,5.89,10.1016/j.bmcl.2008.01.047,CC(C)(C)OC(=O)N[C@H](Cc1c([*:2])c([*:3])cc([*:4])c1[*:5])C(=O)NCc1nc2cccnc2n1[*:1]
CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,423727,6000.0,34,462442,IC50,nM,38315,5.22,10.1016/j.bmcl.2008.01.047,CC(C)(C)OC(=O)N[C@H](Cc1c([*:2])c([*:3])cc([*:4])c1[*:5])C(=O)NCc1nc2cccnc2n1[*:1]
CC(C)(C)OC(=O)N[C@H](Cc1ccccc1C(F)(F)F)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,423717,820.0,24,462442,IC50,nM,38315,6.09,10.1016/j.bmcl.2008.01.047,CC(C)(C)OC(=O)N[C@H](Cc1c([*:2])c([*:3])cc([*:4])c1[*:5])C(=O)NCc1nc2cccnc2n1[*:1]
CC(C)(C)OC(=O)N[C@H](Cc1ccccc1C(F)(F)F)C(=O)NCc1nc2cccnc2n1CC1CC1,423707,2430.0,20,462442,IC50,nM,38315,5.61,10.1016/j.bmcl.2008.01.047,CC(C)(C)OC(=O)N[C@H](Cc1c([*:2])c([*:3])cc([*:4])c1[*:5])C(=O)NCc1nc2cccnc2n1[*:1]
CC(C1CC1)n1c(CNC(=O)[C@@H](Cc2ccccc2C(F)(F)F)NC(=O)OC(C)(C)C)nc2cccnc21,423695,860.0,15,462442,IC50,nM,38315,6.07,10.1016/j.bmcl.2008.01.047,CC(C)(C)OC(=O)N[C@H](Cc1c([*:2])c([*:3])cc([*:4])c1[*:5])C(=O)NCc1nc2cccnc2n1[*:1]
CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnnn1[C@H](CC#N)COc1ccccn1,435934,59000.0,"9g, diastereomer-1(SR)",463856,IC50,nM,38414,4.23,10.1016/j.bmcl.2008.01.100,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnnn1[C@H](CC#N)CO[*:1]
CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnnn1[C@H](CC#N)COc1ccccc1O,435888,9800.0,"9h, diastereomer-1(SR)",463856,IC50,nM,38414,5.01,10.1016/j.bmcl.2008.01.100,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnnn1[C@H](CC#N)CO[*:1]
CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnnn1[C@H](CC#N)COc1ccccn1,435934,11000.0,"9g, diastereomer-1(SR)",463857,IC50,nM,38414,4.96,10.1016/j.bmcl.2008.01.100,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnnn1[C@H](CC#N)CO[*:1]
CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnnn1[C@H](CC#N)COc1ccccc1O,435888,5500.0,"9h, diastereomer-1(SR)",463857,IC50,nM,38414,5.26,10.1016/j.bmcl.2008.01.100,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnnn1[C@H](CC#N)CO[*:1]
Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1,343041,18000.0,"1, BMS-540215",464242,IC50,nM,38444,4.75,10.1021/jm7013309,Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)[*:1])c(C)c34)ccc2[nH]1
Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)CN)c(C)c34)ccc2[nH]1,441030,160.0,7,464242,IC50,nM,38444,6.8,10.1021/jm7013309,Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)[*:1])c(C)c34)ccc2[nH]1
Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@@H](C)N)c(C)c34)ccc2[nH]1,441028,510.0,"8, brivanib alaninate, BMS-582664",464242,IC50,nM,38444,6.29,10.1021/jm7013309,Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)[*:1])c(C)c34)ccc2[nH]1
Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@H](N)CC(C)C)c(C)c34)ccc2[nH]1,440945,95.0,13,464242,IC50,nM,38444,7.02,10.1021/jm7013309,Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)[*:1])c(C)c34)ccc2[nH]1
Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1,343041,40000.0,"1, BMS-540215",464243,IC50,nM,38444,4.4,10.1021/jm7013309,Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)[*:1])c(C)c34)ccc2[nH]1
Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)CN)c(C)c34)ccc2[nH]1,441030,310.0,7,464243,IC50,nM,38444,6.51,10.1021/jm7013309,Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)[*:1])c(C)c34)ccc2[nH]1
Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@@H](C)N)c(C)c34)ccc2[nH]1,441028,1600.0,"8, brivanib alaninate, BMS-582664",464243,IC50,nM,38444,5.8,10.1021/jm7013309,Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)[*:1])c(C)c34)ccc2[nH]1
Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@H](N)CC(C)C)c(C)c34)ccc2[nH]1,440945,370.0,13,464243,IC50,nM,38444,6.43,10.1021/jm7013309,Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)[*:1])c(C)c34)ccc2[nH]1
COc1ccc(N2C(=O)[C@@H](Cc3cccc(OCCc4nc(-c5ccccc5)oc4C)c3)[C@H]2C(=O)O)cc1,434901,50000.0,(-)-17,464738,IC50,nM,38476,4.3,10.1016/j.bmcl.2008.01.126,Cc1oc(-c2ccc([*:2])cc2)nc1CCOc1cccc(C[C@@H]2C(=O)N(c3ccc([*:1])cc3)[C@@H]2C(=O)O)c1
Cc1oc(-c2ccc(Cl)cc2)nc1CCOc1cccc(C[C@@H]2C(=O)N(c3ccc(C(C)(C)C)cc3)[C@@H]2C(=O)O)c1,435455,4700.0,(-)-42,464738,IC50,nM,38476,5.33,10.1016/j.bmcl.2008.01.126,Cc1oc(-c2ccc([*:2])cc2)nc1CCOc1cccc(C[C@@H]2C(=O)N(c3ccc([*:1])cc3)[C@@H]2C(=O)O)c1
Cc1oc(-c2ccccc2)nc1CCOc1cccc(C[C@@H]2C(=O)N(c3ccc(C(C)(C)C)cc3)[C@@H]2C(=O)O)c1,435319,17000.0,(-)-35,464738,IC50,nM,38476,4.77,10.1016/j.bmcl.2008.01.126,Cc1oc(-c2ccc([*:2])cc2)nc1CCOc1cccc(C[C@@H]2C(=O)N(c3ccc([*:1])cc3)[C@@H]2C(=O)O)c1
COc1ccc(N2C(=O)[C@@H](Cc3cccc(OCCc4nc(-c5ccccc5)oc4C)c3)[C@H]2C(=O)O)cc1,434901,830.0,(-)-17,464748,IC50,nM,38476,6.08,10.1016/j.bmcl.2008.01.126,Cc1oc(-c2ccc([*:2])c([*:3])c2)nc1CCOc1cccc(C[C@@H]2C(=O)N(c3ccc([*:1])cc3)[C@@H]2C(=O)O)c1
COc1ccc(-c2nc(CCOc3cccc(C[C@@H]4C(=O)N(c5ccc(C(C)(C)C)cc5)[C@@H]4C(=O)O)c3)c(C)o2)cc1,434808,12000.0,(-)-41,464748,IC50,nM,38476,4.92,10.1016/j.bmcl.2008.01.126,Cc1oc(-c2ccc([*:2])c([*:3])c2)nc1CCOc1cccc(C[C@@H]2C(=O)N(c3ccc([*:1])cc3)[C@@H]2C(=O)O)c1
Cc1oc(-c2cccc(Cl)c2)nc1CCOc1cccc(C[C@@H]2C(=O)N(c3ccc(C(C)(C)C)cc3)[C@@H]2C(=O)O)c1,434848,20000.0,(-)-40,464748,IC50,nM,38476,4.7,10.1016/j.bmcl.2008.01.126,Cc1oc(-c2ccc([*:2])c([*:3])c2)nc1CCOc1cccc(C[C@@H]2C(=O)N(c3ccc([*:1])cc3)[C@@H]2C(=O)O)c1
COc1cccc(-c2nc(CCOc3cccc(C[C@@H]4C(=O)N(c5ccc(C(C)(C)C)cc5)[C@@H]4C(=O)O)c3)c(C)o2)c1,435237,19000.0,(-)-39,464748,IC50,nM,38476,4.72,10.1016/j.bmcl.2008.01.126,Cc1oc(-c2ccc([*:2])c([*:3])c2)nc1CCOc1cccc(C[C@@H]2C(=O)N(c3ccc([*:1])cc3)[C@@H]2C(=O)O)c1
Cc1oc(-c2ccccc2)nc1CCOc1cccc(C[C@@H]2C(=O)N(c3ccc(C(C)(C)C)cc3)[C@@H]2C(=O)O)c1,435319,19000.0,(-)-35,464748,IC50,nM,38476,4.72,10.1016/j.bmcl.2008.01.126,Cc1oc(-c2ccc([*:2])c([*:3])c2)nc1CCOc1cccc(C[C@@H]2C(=O)N(c3ccc([*:1])cc3)[C@@H]2C(=O)O)c1
COc1cc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccccn3)n2)cc(OC)c1,436509,1300.0,30,465260,IC50,nM,38523,5.89,10.1016/j.bmcl.2008.01.036,Cc1cc(C)n(-c2cc(NC(=O)Cc3cc([*:1])c([*:2])c([*:3])c3)nc(-c3ccccn3)n2)n1
CCOc1ccc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccccn3)n2)cc1OC,436471,7000.0,31,465260,IC50,nM,38523,5.16,10.1016/j.bmcl.2008.01.036,Cc1cc(C)n(-c2cc(NC(=O)Cc3cc([*:1])c([*:2])c([*:3])c3)nc(-c3ccccn3)n2)n1
